"Series.Name","year","value"
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",2009,51.995
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",2010,50.271
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",2011,50.069
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",2012,48.296
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",2013,45.034
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",2014,44.253
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",2015,46.319
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",2016,46.109
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",2017,46.994
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",2018,43.853
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",2019,41.751
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",2020,40.622
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",2021,41.972
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",2022,43.112
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",2023,43.712
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",2024,43.755
"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",1975,NA
"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",1976,NA
"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",1977,NA
"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",1978,NA
"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",1979,NA
"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",1980,NA
"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",1981,NA
"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",1982,NA
"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",1983,NA
"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",1984,NA
"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",1985,NA
"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",1986,NA
"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",1987,NA
"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",1988,NA
"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",1989,NA
"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",1990,NA
"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",1991,68.869
"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",1992,69.672
"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",1993,69.474
"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",1994,69.458
"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",1995,65.073
"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",1996,60.986
"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",1997,60.161
"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",1998,59.594
"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",1999,58.068
"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",2000,58.907
"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",2001,61.068
"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",2002,59.777
"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",2003,58.116
"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",2004,59.8
"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",2005,60.473
"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",2006,60.707
"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",2007,61.04
"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",2008,60.449
"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",2009,59.742
"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",2010,57.677
"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",2011,58.589
"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",2012,58.359
"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",2013,55.158
"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",2014,54.648
"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",2015,57.003
"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",2016,56.482
"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",2017,57.337
"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",2018,53.041
"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",2019,50.087
"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",2020,49.081
"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",2021,50.279
"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",2022,51.724
"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",2023,52.075
"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",2024,52.15
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",1975,NA
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",1976,NA
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",1977,NA
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",1978,NA
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",1979,NA
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",1980,NA
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",1981,NA
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",1982,NA
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",1983,NA
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",1984,NA
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",1985,NA
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",1986,NA
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",1987,NA
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",1988,NA
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",1989,NA
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",1990,NA
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",1991,30.435
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",1992,30.163
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",1993,30.042
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",1994,29.91
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",1995,29.591
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",1996,28.973
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",1997,28.484
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",1998,28.195
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",1999,28.266
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2000,28.8
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2001,28.385
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2002,28.117
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2003,27.557
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2004,28.017
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2005,28.303
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2006,29.033
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2007,29.314
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2008,28.994
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2009,26.636
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2010,26.23
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2011,24.237
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2012,22.451
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2013,21.203
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2014,20.631
